,,W0,W1,W2,W3,W4,W5
F1,S937,4.201105471641008e-08,1.0151944839085496e-07,1.5684540387337359e-09,1.9039441017508453e-07,4.4380291346235354e-09,6.9419321853796175e-09
F1,S938,4.259179128742785e-08,1.06799743832723e-07,1.6365645749914815e-09,1.5678172512773685e-07,4.6141728964801804e-08,1.4252355570594017e-08
F1,S939,8.065038652329688e-08,1.1829820301073278e-07,2.4925438943126462e-09,1.7643045582092489e-07,1.1558612143709077e-08,1.0308294630016664e-08
F1,S940,4.2477971530962185e-08,1.0789358769265055e-07,1.882587665870257e-09,1.687999580058077e-07,7.617611113439797e-09,9.11391273531465e-09
F1,S941,5.448353317106216e-08,1.0561647827540907e-07,4.3429950372749765e-09,1.6279148015415604e-07,7.837724723587069e-09,7.706479876881255e-09
F1,S942,3.968784426094098e-08,1.20931361864846e-07,1.5109279652644341e-09,1.8766453800301583e-07,4.198094129826391e-09,7.0463340431823034e-09
F1,S943,6.695955731417489e-08,1.8893301308703317e-07,3.754994155336255e-09,2.261523685895601e-07,1.0804177362207075e-08,1.147257287743965e-08
F1,S944,5.2992905648229526e-08,1.1617221068522094e-07,1.5119164205117738e-09,2.1087296241767844e-07,1.1161890967852268e-08,9.077358629140657e-09
F1,S945,3.8579742737503066e-08,1.0853657705348569e-07,1.5908610071571572e-09,1.7983203166868232e-07,5.45288154581841e-09,7.430934144400084e-09
F1,S946,4.419627953631596e-08,1.1809851440631684e-07,1.4688298543868353e-09,1.810423096977149e-07,5.87705577457653e-09,7.0692860014756584e-09
F1,S947,4.011578029165489e-08,1.0764442027795984e-07,1.703597403833108e-09,1.6408867936067122e-07,5.309395546312705e-09,7.487757038287452e-09
F1,S948,3.8759220452608264e-08,1.0178690353626155e-07,1.6104378257569902e-09,1.8456211855418103e-07,7.292172515122129e-09,7.406465935947089e-09
F1,S949,3.9128908138084856e-08,1.1730864779921528e-07,1.560296812045797e-09,1.917160543840247e-07,3.6444383539841536e-09,6.855559292538723e-09
F1,S950,3.7038066800410975e-08,1.3719304643284557e-07,2.6704051413081497e-09,1.5935343202877092e-07,5.612816885437213e-09,7.583348600389104e-09
F1,S951,4.074392174338279e-08,1.1570460924936774e-07,1.4971152621377942e-09,1.67608744703421e-07,1.1358942875575918e-08,8.200523535342824e-09
F1,S952,3.742693480761197e-08,1.1550198764302446e-07,1.5199221325297624e-09,1.4788503831291767e-07,4.518895083205113e-09,7.102111596950748e-09
F1,S953,4.400334928897519e-08,1.099271853370908e-07,1.5780453423104123e-09,1.7758195915858648e-07,1.079065393338613e-08,8.088227333964675e-09
F1,S954,1.2861525477860413e-07,1.0585640942088213e-07,2.215711969066902e-09,1.3572393776823595,2.06782036421081e-08,1.6465982504841127e-08
F1,S955,4.8331479919078316e-08,1.7044132846183594e-07,3.833859968642741e-09,2.061762026752829e-07,1.5940023652352506e-08,1.198902570761073e-08
F1,S956,4.400933787223498e-08,1.0563995665044717e-07,1.7966073988865339e-09,1.3651503784826676e-07,9.26348655059626e-09,9.428827151598444e-09
F1,S957,4.3257614605452585e-08,1.2996713881060324e-07,3.4101535702281305e-09,1.3616175979364348e-07,2.0506035563034966e-08,1.6903354425225445e-08
F1,S958,3.8494059067714033e-08,1.8968578373807555e-07,3.2318588864418146e-09,1.6716828655985014e-07,1.1519201687227931e-08,8.503912157551753e-09
F1,S959,5.5853538354053694e-08,1.0635977261464796e-07,1.6082235704772686e-09,2.4048191619064235e-07,9.127869205560222e-09,9.130244708112666e-09
F1,S960,4.4210229178062565e-08,1.0977779214676224e-07,1.6006904570552076e-09,1.3752183586379754e-07,1.0228611295676706e-08,9.051771198569076e-09
F1,S961,3.7669953373505e-08,1.1672978703391146e-07,1.5242420531073922e-09,1.5876850396789333e-07,7.733296808066946e-09,8.542572292104804e-09
F1,S962,3.8039406530234913e-08,1.0851014762684885e-07,1.5731113498784905e-09,1.8694587936936727e-07,5.577284706544488e-09,7.189421273426879e-09
F1,S963,4.126866605886775e-08,1.0513850340412786e-07,2.406157302645926e-09,1.4749875246504045e-07,5.316016532660614e-09,7.689519327620373e-09
F1,S964,4.76920128297632e-08,1.041604397353798e-07,1.6162560060107693e-09,1.4239482762894203e-07,8.568458766838524e-09,8.367297495890946e-09
F1,S965,4.393511089216718e-08,7.49186740358367,3.6505833496590063,1.378893992667286e-07,1.3428985797565516e-08,8.431374114283338e-09
F1,S966,6.098447995546009e-08,2.3477666122538694e-07,4.444450470108558e-08,1.4385391260293487e-07,7.566631581637369e-09,8.391645974248127e-09
F1,S967,7.67432651478021e-08,1.1094027844808386e-07,1.6681104082969115e-09,1.5151353220152522e-07,7.406274740512082e-09,7.569237572213903e-09
F1,S968,3.806488967762222e-08,1.0666798453858622e-07,1.567334281019743e-09,1.70557356653978e-07,5.374667548261356e-09,7.63231711415362e-09
F1,S969,3.9567367893220305e-08,1.1629406198609592e-07,1.4812882556039512e-09,1.7187909583517295e-07,4.623793563878905e-09,7.138936915118968e-09
F1,S970,4.2290002444588864e-08,1.1721331028388848e-07,1.4712548993049985e-09,1.8738634432551146e-07,4.378622889452977e-09,6.960643963861005e-09
F1,S971,4.298613538162949e-08,1.213989622422512e-07,1.446520931086338e-09,1.8080960280268355e-07,3.8136167088449344e-09,6.886766120294558e-09
F1,S972,4.254287403871727e-08,1.1916510148065444e-07,1.4494517146243763e-09,1.810263418798491e-07,3.820706848789285e-09,6.641746184498514e-09
F1,S973,3.916288580113631e-08,1.059716548254633e-07,1.672850287443074e-09,1.4655542842902425e-07,6.921049867996999e-09,7.992401138232867e-09
F1,S974,3.707854865310925e-08,1.1531543342420862e-07,1.4930474047689112e-09,1.6814337113652855e-07,4.4724070014736414e-09,7.0116154443989045e-09
F1,S975,3.809466980377702e-08,1.1612176071581337e-07,1.510514792556477e-09,1.794724484140191e-07,4.837358652365481e-09,6.96002011093241e-09
F1,S976,3.868663171276693e-08,1.0835960284351654e-07,1.973033741521229e-09,1.6737270812950067e-07,4.391658194057585e-09,6.978065705686822e-09
F1,S977,4.384162490789995e-08,1.0789917678872236e-07,1.998275391426646e-09,2.224515600166699e-07,8.727111419952644e-09,1.1285302903471631e-08
F1,S978,6.684466689227666e-08,1.0359234264268206e-07,1.6564085693097348e-09,2.0181258856424488e-07,1.27738282274041e-08,1.390318860895604e-08
F1,S979,3.8586877798921275e-08,1.1532764965786529e-07,1.5467583188704418e-09,1.5181600423161018e-07,5.643568916350611e-09,7.724507599318886e-09
F1,S980,3.7964363703920565e-08,1.0227593078122049e-07,1.5479051742027027e-09,1.5742156150855992e-07,6.368416949555712e-09,7.383289350722663e-09
F1,S981,5.7868806106781173e-08,1.0340832961126937e-07,1.6025515166085454e-09,1.9411025473433284e-07,1.0758109758811808e-08,9.169661244131376e-09
F1,S982,3.6907243421347946e-08,1.12917011551448e-07,1.5623297892385215e-09,1.396530459285755e-07,6.244912611263801e-09,7.337196284808985e-09
F1,S983,4.338818225915935e-08,1.083571096042141e-07,1.6232741936364348e-09,1.8780925079898137e-07,3.728880363330771e-09,6.6938563075252044e-09
F1,S984,3.828099911572887e-08,1.057226527523016e-07,1.7385640232213233e-09,1.3436850796775324e-07,9.42661432357879e-09,7.965202479478397e-09
F1,S985,3.7426023169100074e-08,1.1522397778634339e-07,1.5642954735252295e-09,1.7592278474604787e-07,6.179402494662391e-09,7.2502341795203685e-09
F1,S986,4.3894657224869834e-08,1.2759277910784597e-07,1.427064332823597e-09,1.9128191031971846e-07,3.3777911244802743e-09,6.59004404491542e-09
F1,S987,4.497672243183047e-08,1.1885383157653872e-07,1.4629661415593086e-09,1.9398579679864516e-07,3.373757929386817e-09,6.583918989693286e-09
F1,S988,3.676915701789885e-08,1.1775778329731994e-07,1.4986855505737227e-09,1.9246655336338975e-07,5.853923960715046e-09,6.727153911150348e-09
F1,S989,3.990303904322204e-08,1.1350677956168402e-07,1.5185285034874636e-09,1.8078046564365896e-07,5.748215149848124e-09,7.236004863239799e-09
F1,S990,4.57547044521602e-08,1.0624644148538598e-07,1.8454355132127278e-09,1.9157404397530734e-07,3.5547403930223004e-09,6.6512696436610555e-09
F1,S991,3.948969114206396e-08,1.2335725905764956e-07,1.4565848954232629e-09,1.935403006449309e-07,3.493395056091248e-09,6.516155410756208e-09
F1,S992,4.124105019471334e-08,1.1742933483755806e-07,1.6200329945592648e-09,1.4942686791593624e-07,4.222409400920031e-09,7.1085343702992155e-09
F1,S993,4.3899374795635486e-08,1.0267627339939187e-07,1.7836235180157172e-09,1.7004292759501077e-07,6.6830140274351115e-09,8.119725648558992e-09
F1,S994,6.020986938172388e-08,1.0649953652599528e-07,3.182118548516956e-09,1.5412629477021656e-07,5.529889857516031e-09,7.404679915975877e-09
F1,S995,4.407794838197799e-08,1.1624917172538472e-07,1.620664333034603e-09,1.6741993034702732e-07,6.238454026809497e-09,7.288454363331704e-09
F1,S996,4.7895724117243024e-08,1.1547257511911282e-07,1.59891604772157e-09,4.2599747204801996e-07,6.110549648786242e-09,7.937993245807187e-09
F1,S997,3.781015400506308e-08,1.0839144628639242e-07,1.6307809368811077e-09,1.8248877274818823e-07,4.733882033138676e-09,6.8062086161021544e-09
F1,S998,4.4217891794410894e-08,1.1820101395017555e-07,1.461516866131964e-09,1.702722081110301e-07,3.778266974206808e-09,6.910019336366486e-09
F1,S999,3.986886622153662e-08,1.2658589843420653e-07,1.489200401640167e-09,1.917420931022597e-07,3.557750304408604e-09,6.6261012940235085e-09
F1,S1000,3.924289944857231e-08,1.0178839168931022e-07,1.5784486418772852e-09,1.881105784760686e-07,6.596927365154571e-09,7.370909934004558e-09
F1,S1001,3.9009270296221274e-08,1.1029150106127068e-07,1.8081251860825664e-09,1.435238520286905e-07,6.393501105945647e-09,7.680181516630001e-09
F1,S1002,7.716828114781693e-08,1.0765757798567583e-07,2.62213921809571e-09,1.7254995369663807e-07,3.6404716081373386e-08,6.804441866904788e-08
F1,S1003,4.388667123474346e-08,1.2105856257314754e-07,1.4632858794216277e-09,1.8892337651990924e-07,3.7879824025164264e-09,6.664189578223593e-09
F1,S1004,4.3582471945543045e-08,1.1572926155653746e-07,1.5042956577407176e-09,1.441248526611923e-07,3.738760231715746e-09,7.483083614308676e-09
F1,S1005,4.04647186950102e-08,1.0455775982300338e-07,1.58003351985559e-09,2.178219510444048e-07,7.033942735863455e-09,9.200147921059286e-09
F1,S1006,3.650430892688703e-08,1.0572373069725295e-07,1.6381799877917187e-09,1.5888438668678753e-07,5.462004432680353e-09,7.258378757077532e-09
F1,S1007,3.89638650612735e-08,1.1336963067348442e-07,1.5506414431937457e-09,1.7113617860234738e-07,5.946629378501369e-09,7.3928891740313445e-09
F1,S1008,3.726671711712651e-08,1.1677123693270777e-07,1.496305847664868e-09,1.8968136575043463e-07,3.886001155450235e-09,6.720078648191873e-09
F1,S1009,3.8267746565852804e-08,1.1360627981709659e-07,1.5174957023448795e-09,1.517319820152129e-07,6.649102166642773e-09,8.394953019918832e-09
F1,S1010,9.699599355783959e-08,9.22723797247774,7.584943076618214,5.44060878380875e-06,4.7285275667476125e-08,2.2571492335013838e-08
F1,S1011,4.427863155866065e-08,1.6423445912851736e-07,4.554115952626999e-09,1.383209337568174e-07,5.908897927713251e-09,7.3851772967827644e-09
F1,S1012,3.8844622072097565e-08,1.1546242705035294e-07,1.527182940044501e-09,1.7839287606646533e-07,3.937591263935354e-09,6.777613178616734e-09
F1,S1013,3.755391228705364e-08,1.1622201548801175e-07,1.4921027988804118e-09,1.8303310436939178e-07,4.920564587718643e-09,6.8300933310928025e-09
F1,S1014,3.767024091916197e-08,1.017930589776751e-07,1.5058372649840422e-09,1.8140460285104295e-07,7.013283074303805e-09,7.382995317699009e-09
F1,S1015,3.938979251029055e-08,1.0781136345802366e-07,1.720047245982633e-09,4.15011249910195e-07,7.789945062048197e-09,0.27518089137868074
F1,S1016,4.035970059529978e-08,1.0361290479587212e-07,1.5897122619108518e-09,1.562342905514913e-07,4.838761193693764e-09,7.336441848720395e-09
F1,S1017,5.7368353776024056e-08,1.0416124505502113e-07,2.3145108619236356e-09,1.4569643671989013e-07,1.0223116946041785e-08,7.895552013229092e-09
F1,S1018,4.4034105399863786e-08,1.0523958830801707e-07,1.677567438817189e-09,1.407465752551025e-07,8.81303066442972e-09,8.2569628845646e-09
F1,S1019,4.8477001494049054e-08,1.0704739813724138e-07,1.6756189303003696e-09,1.637796697667372e-07,2.0670704675086217e-08,1.2572674725252631e-08
F1,S1020,4.3979364093557724e-08,1.0422266259460214e-07,2.7063311969835164e-09,1.803291327043346e-07,4.336843284491305e-09,6.988518160784614e-09
F1,S1021,6.924999502841638e-08,1.0773178848788457e-07,1.155402623837884e-08,2.445600229027778e-07,8.74302001421506e-09,8.12209829496999e-09
F1,S1022,3.876785444725834e-08,1.0311061699980278e-07,1.61269289003187e-09,1.736313338445032e-07,4.7720810716380926e-09,7.113297002699284e-09
F1,S1023,5.170033860161327e-08,1.0221199301544478e-07,2.1552812848289004e-09,1.5578914161890278e-07,4.990751885935347e-09,7.338927492063234e-09
F1,S1024,4.394893880659659e-08,1.296143130204851e-07,5.3115695577114996e-09,1.4833296016158035e-07,5.910602725889288e-09,7.852029025872946e-09
F1,S1025,4.4321630911856444e-08,1.1791183937051221e-07,1.5657747945406122e-09,1.49878153380955e-07,3.983409243366655e-09,7.0156928241408404e-09
F1,S1026,4.4026080762845686e-08,1.1355457273165561e-07,1.5635236088298636e-09,1.3554150707387376e-07,8.826319959908798e-09,7.512012428965973e-09
F1,S1027,3.923055345504796e-08,1.0882025942948892e-07,1.653703366293659e-09,1.4545558722783496e-07,7.380050775073441e-09,9.74065735196574e-09
F1,S1028,3.7360934503322216e-08,1.101246911961682e-07,1.5528716911511191e-09,1.7547270091576053e-07,5.207129655471052e-09,7.0559741465829e-09
F1,S1029,4.4162967804772954e-08,1.1556988429619133e-07,1.5608587050504858e-09,1.3400427268281276e-07,8.336696394740769e-09,8.248013147445687e-09
F1,S1030,4.389762462500932e-08,1.0258454013001886e-07,2.0707713279187307e-09,1.714645481229046e-07,4.377865099540121e-09,7.049578572045421e-09
F1,S1031,3.99796172787059e-08,1.0663075606387229e-07,1.5456017403744541e-09,1.5413805322237723e-07,6.647116830100704e-09,7.669417601154577e-09
F1,S1032,3.7298909522603476e-08,1.0597276058501377e-07,1.925156256525243e-09,1.3815520070733023e-07,5.127130607172618e-09,7.49695993265484e-09
F1,S1033,5.4243593587435e-08,1.13344418889647e-07,1.5821806016938326e-09,1.4192009544498867e-07,1.0801666032025456e-08,1.016301416853918e-08
F1,S1034,3.991035515507251e-08,1.1571235147716283e-07,1.5255181199300123e-09,1.859967162579832e-07,4.9197496987931915e-09,6.962441536579422e-09
F1,S1035,4.454674960193526e-08,1.1676680671648092e-07,1.4793624513408373e-09,1.9459230714131768e-07,3.535300187827887e-09,6.659163429060601e-09
F1,S1036,5.002962393146127e-08,1.0738573045733084e-07,2.928787848521334e-09,1.6303219463256187e-07,1.0301416210460008e-08,7.637984568101671e-09
F1,S1037,4.18470822471986e-08,1.0226029822644794e-07,1.5537516384218653e-09,1.5847178290610092e-07,4.114151359297244e-09,6.977522694018985e-09
F1,S1038,4.3136908227805774e-08,1.1687335920649834e-07,1.5892842037089573e-09,1.821302054022063e-07,6.4836270375409665e-09,7.060154142694231e-09
F1,S1039,4.410630028138499e-08,1.1976614791617912e-07,1.5854206255740585e-09,1.590451321467234e-07,5.672061821800913e-09,7.0804916508295645e-09
F1,S1040,4.902148995977556e-08,1.1703648191798904e-07,1.5777288647030514e-09,1.658061677521379e-07,5.721236307427135e-09,7.297757508824596e-09
F1,S1041,5.359576733515012e-08,6.706660258916762,1.0407334744909321e-07,1.3606981196170794e-06,2.992136062531629,2.0013735776492227
F1,S1042,3.638150197005552e-08,1.2380305533258008e-07,1.4387465849325343e-09,1.845980600823899e-07,4.247216004251655e-09,6.839825442363952e-09
F1,S1043,6.635611655416085e-08,1.058552755469509e-07,1.5476572150925982e-09,1.5193377127560703e-07,2.462787183826364e-08,1.8506763325611024e-08
F1,S1044,1.299814739247242e-07,1.098787436955565e-07,1.6793643131335819e-09,2.2075802937724375e-07,8.310094023213662e-09,7.899530920691862e-09
F1,S1045,4.683290645133274e-08,1.0740335151496235e-07,1.5653669061598672e-09,1.8854902273064755e-07,3.121681052468831e-09,6.489487155133732e-09
F1,S1046,9.757998988288919e-08,8.261834062035026,3.766814267052943e-08,5.260443114309142e-07,1.5230609924976903e-08,1.7370589015755698e-08
F1,S1047,4.050377587827982e-08,1.1095135815728301e-07,1.5392757269823673e-09,2.1499420224317518e-07,1.1611226411150567e-08,9.811551522978874e-09
F1,S1048,1.4482872048226725,0.9896963982213861,29.14274860946323,5.795119484484115e-07,1.1912403502260854e-08,1.1705222539156794e-08
F1,S1049,3.753492146120038e-08,1.1987564775469659e-07,1.472199156528151e-09,1.5628245944498613e-07,8.078549210153137e-09,7.3555858503178336e-09
F1,S1050,4.181968984645573e-08,1.392910671934378e-07,2.2903182272674152e-09,1.682893192052064e-07,6.993071921411841e-09,7.861554735113837e-09
F1,S1051,4.151543000061225e-08,1.1151313539443582e-07,1.6213417004819343e-09,1.5738489687317786e-07,6.0770401272599405e-09,7.604296513274158e-09
F1,S1052,3.761690481780953e-08,1.0268049453664156e-07,1.58813000601047e-09,1.8224156354322984e-07,6.201163630452775e-09,7.1037055026669054e-09
F1,S1053,4.054191989436472e-08,1.1831465615979428e-07,1.4642313959323535e-09,1.6530240995752324e-07,4.139700208920219e-09,7.147579854687153e-09
F1,S1054,3.710118924094551e-08,1.1201888964402146e-07,1.5571676549058943e-09,1.7148935306547106e-07,3.79162810428777e-09,6.681436347131972e-09
F1,S1055,4.05877169459754e-08,1.1548676778085046e-07,1.4863698954463855e-09,1.8372151295875658e-07,4.906012669202904e-09,7.085350966778013e-09
F1,S1056,4.973968399280963e-08,1.1617136382315233e-07,1.6428811672895848e-09,4.008338626050299e-07,7.07914260027848e-09,1.0388738134915379e-08
F1,S1057,4.386749348936034e-08,1.084558890257745e-07,2.3627977805304083e-09,2.3306689533788011e-07,1.2166351778592514e-08,1.0524052666389533e-08
F1,S1058,1.7281467073995178e-07,1.1583497776765337e-07,1.672584870873194e-09,1.3249616329441198e-07,5.865431100216001e-09,7.459162404385347e-09
F1,S1059,4.274056158925654e-08,1.0368903214794982e-07,1.6336955025134277e-09,1.6877515678282243e-07,7.799109337844101e-09,7.692429872508547e-09
F1,S1060,3.7703702611530004e-08,1.725139962494438e-07,2.6258759135062786e-09,2.581339152142336e-07,6.8141177119662356e-09,9.487077884565873e-09
F1,S1061,4.015713085658908e-08,1.096235504228355e-07,1.5772395528678216e-09,1.4772793437661952e-07,7.705788866558254e-09,7.843366020389721e-09
F1,S1062,4.5085088678400974e-08,1.0142681226386723e-07,1.620714452562684e-09,1.5068500890834808e-07,7.92035095682073e-09,7.99388958639615e-09
F1,S1063,4.432138582181479e-08,1.0756412205089501e-07,1.6056758731707878e-09,1.6444700806756596e-07,1.5201909964519858e-08,9.633688121787794e-09
F1,S1064,8.624432321153607e-08,1.0526942321362053e-07,1.7151108711621344e-09,1.52583976859715e-07,7.630962977523396e-09,9.454161774797724e-09
F1,S1065,3.7420306736020265e-08,1.168951357513205e-07,1.5238229523444399e-09,1.6350170896467932e-07,4.597766230340059e-09,7.101478887691302e-09
