,,W0,W1,W2,W3,W4,W5
F1,S1202,4.0627675146096247e-08,1.1596039000711954e-07,1.5102111078967302e-09,1.673845927815539e-07,3.778302983074723e-09,6.726464452251159e-09
F1,S1203,5.369062948167161e-08,1.0170263750955721e-07,1.6429764833620953e-09,1.996937583643929e-07,9.009845988511004e-09,1.0977364906814754e-08
F1,S1204,4.0128777696417387e-08,1.2717495338665555e-07,1.4272581942195053e-09,1.8935923010565482e-07,3.502966519926147e-09,6.645138128079978e-09
F1,S1205,3.904889818383562e-08,1.2032282449100153e-07,1.4603338415569522e-09,1.5725511342603288e-07,3.6582144767346868e-09,6.989807407152319e-09
F1,S1206,4.4001763917786655e-08,2.090390735874355e-07,4.8565176347883654e-09,3.593969566108421e-07,3.664848939231348e-08,1.4000695947473675e-08
F1,S1207,4.5377091495583535e-08,1.2269640011175445e-07,1.4452046815357542e-09,1.866966690058068e-07,3.669358908397383e-09,6.706710645291713e-09
F1,S1208,3.7301727239377865e-08,1.0323393305739844e-07,1.5791164666450268e-09,1.7468114978437814e-07,8.125522105099644e-09,7.934588873975833e-09
F1,S1209,4.414207480727515e-08,1.2620266101897372e-07,6.003797960870148e-09,1.9215352135787655e-07,4.5882442850891715e-09,7.422988393655541e-09
F1,S1210,3.978261225343636e-08,1.1315018184397571e-07,1.5314636129468698e-09,1.7587043818832732e-07,4.028083776671889e-09,6.7284267937516045e-09
F1,S1211,4.365333944765985e-08,1.0619746001280839e-07,1.5850039981677962e-09,1.4223481152976898e-07,1.674490643092486e-08,1.011531197037778e-08
F1,S1212,4.02033907528772e-08,1.1556861532095039e-07,1.4855939212110935e-09,1.6797545208693082e-07,3.864903725109189e-09,6.7341930849290385e-09
F1,S1213,4.6093162508464455e-08,1.213931256597009e-07,1.4710836108081943e-09,1.8681059530259247e-07,3.808948663973482e-09,6.745399030239746e-09
F1,S1214,3.8051080753424974e-08,1.1810289114294205e-07,1.4757135465961118e-09,1.6214611264114042e-07,4.909913344637079e-09,6.9862097544134084e-09
F1,S1215,4.501008768088028e-08,1.245312748625895e-07,1.434192692380715e-09,1.8883614011932546e-07,4.058889532286176e-09,6.918239937848936e-09
F1,S1216,4.6634647859424136e-08,1.0845347205687869e-07,1.6267142019316973e-09,1.7602441925029106e-07,3.897664924990061e-09,6.879261736110309e-09
F1,S1217,3.822345443074767e-08,1.2360381964282345e-07,1.473518522140712e-09,1.9533749067882054e-07,4.286321595886033e-09,6.651475589593774e-09
F1,S1218,4.051296413302117e-08,1.0428564049014496e-07,1.595658971879302e-09,1.7194356568178847e-07,5.229368069272013e-09,7.077896104860178e-09
F1,S1219,3.648510317220067e-08,1.0631458870199344e-07,1.639080772377431e-09,1.6445693764929746e-07,6.164338741342845e-09,7.703570249941732e-09
F1,S1220,4.0061479040687705e-08,1.0584816943327203e-07,1.6713824289740975e-09,1.5046399484131155e-07,5.697932568766135e-09,7.670376017390676e-09
F1,S1221,4.186634220421672e-08,1.0463679449413847e-07,1.7125130505577158e-09,1.568704235821618e-07,5.850684336692038e-09,7.48994185467534e-09
F1,S1222,3.6905701319123707e-08,1.1929970237492812e-07,1.4828567832734752e-09,1.7957482139048508e-07,5.830201484138868e-09,7.098959507395548e-09
F1,S1223,6.86467220560291e-08,3.0466513770881923e-06,0.4526172389767717,4.323289120033047e-07,1.679124484389346e-08,1.2639338047379465e-08
F1,S1224,3.999292968909375e-08,1.1033579518476064e-07,1.5715748183819135e-09,1.7528030262105954e-07,5.2125301509313e-09,6.836552555348455e-09
F1,S1225,4.292013741602196e-08,1.1646955229588554e-07,1.4929568301303193e-09,1.8784931108149168e-07,5.057952131742005e-09,7.113607451139445e-09
F1,S1226,3.74790583954e-08,3.172249156835868e-07,3.3589236225975984e-09,1.3326036785197295e-07,6.1786371150252846e-09,7.538853201081254e-09
F1,S1227,3.668007917114787e-08,1.1885047161737685e-07,1.4704156602587995e-09,1.8201533423039368e-07,9.513983122124542e-09,8.333392788927657e-09
F1,S1228,3.743391974222252e-08,1.1587520908530636e-07,1.4989107334949618e-09,1.7667202646484363e-07,7.137663216655011e-09,7.574219355230106e-09
F1,S1229,7.547096909795929e-08,1.0557640055905953e-07,2.388287514519234e-09,1.4158888895272254e-07,7.991788352159723e-09,7.603333941709936e-09
F1,S1230,4.33371578993324e-08,1.0754094005315736e-07,1.8879513009176327e-09,1.785971391555795e-07,8.223834802626811e-09,7.126343945765533e-09
F1,S1231,4.2935356157039976e-08,1.071178381252055e-07,1.6162428805281395e-09,1.6274002766317074e-07,6.070624304551019e-09,7.4033097543384925e-09
F1,S1232,4.984110176067504e-08,2.0573516433472863,1.714892592886664e-08,3.156014318834869e-07,7.729094432105003e-09,8.441831589727449e-09
F1,S1233,4.338391482560082e-08,1.0412196123159043e-07,1.5419657928371764e-09,1.382032502258586e-07,7.108893356958268e-09,7.770716330125636e-09
F1,S1234,3.7319089121430686e-08,1.0625483588143648e-07,1.5220079361196702e-09,1.4217265373464374e-07,7.1045650937555045e-09,7.903513123199984e-09
F1,S1235,1.3569052327876943e-07,1.0801474178635835e-07,1.943737470503376e-09,3.513384559266882e-07,9.727845626528888e-09,1.274012905805499e-08
F1,S1236,4.1798426464483465e-08,1.1568669993554685e-07,1.5177663365048549e-09,1.8673146610358366e-07,4.731593690664893e-09,6.932208030147329e-09
F1,S1237,6.099385776937372e-08,1.0824369624643603e-07,2.7273672643151176e-09,1.9182888709851716e-07,7.186274139812116e-09,8.083521241868762e-09
F1,S1238,4.831372380461118e-08,1.1930556362447618e-07,1.4555696101934479e-09,1.9509576668550923e-07,3.985837830401885e-09,6.654218979137651e-09
F1,S1239,3.691742299120344e-08,1.1814230477513321e-07,1.4963542619685907e-09,1.5906088744351398e-07,3.78282333221305e-09,6.773956788375118e-09
F1,S1240,3.693289483146069e-08,1.1579672897820976e-07,1.5256469963220254e-09,1.848550809225463e-07,4.346777622766403e-09,6.911451445380284e-09
F1,S1241,3.797979412832246e-08,1.09112875373369e-07,1.5519227537300504e-09,1.9028182197922585e-07,8.365946471750134e-09,8.493872505873696e-09
F1,S1242,4.135898472966984e-08,1.210565597413315e-07,2.1538812488543346e-09,1.8492709557845603e-07,4.0534137841984485e-09,6.7542334778724625e-09
F1,S1243,3.803160876710849e-08,1.1920116760298381e-07,1.4779810184721655e-09,1.6271300802237428e-07,4.7347306340245236e-09,7.041653288069372e-09
F1,S1244,5.8655016853519165e-08,1.0658891354203214e-07,1.663027805006033e-09,1.4294904149702568e-07,6.955142499979053e-09,7.766205820327268e-09
F1,S1245,3.8614916072101196e-08,1.1977151704227048e-07,1.4624954783677195e-09,1.590729086486727e-07,4.994147905507613e-09,7.055668752930526e-09
F1,S1246,4.497830405345344e-08,1.0657869037355351e-07,1.7168474769021758e-09,1.8126165558095556e-07,3.983717268520143e-09,6.853336487283438e-09
F1,S1247,3.8502500379173184e-08,1.355419494812778e-07,3.4308488972458927e-09,1.545039116456858e-07,5.645738500470255e-09,7.21032862941356e-09
F1,S1248,4.131068356161278e-08,1.0679124731486657e-07,1.6359230386197033e-09,1.5006256898050994e-07,7.080125652900597e-09,7.59175387949384e-09
F1,S1249,4.584646285885672e-08,1.2000006161433293e-07,1.4490921843767865e-09,1.9598194906650237e-07,3.5024728090328647e-09,6.570343287706014e-09
F1,S1250,4.303216661580851e-08,1.1660519222973273e-07,1.5007632415979438e-09,1.6637873940545952e-07,5.4626243376336946e-09,7.3930643400683595e-09
F1,S1251,6.496767013277356e-08,1.0644003694854498e-07,2.9076341379881032e-09,2.0190151954162239e-07,2.347751334002596e-08,8.308945792071968e-09
F1,S1252,3.72683099280204e-08,1.0502184915263544e-07,1.5936158778019195e-09,1.6843585767511154e-07,3.026897290162474e-08,8.2648822091796e-09
F1,S1253,3.883218645687547e-08,1.0794444720030391e-07,1.975563635528639e-09,1.517027374817979e-07,1.004046315847916e-08,8.580491187022038e-09
F1,S1254,4.230751103062185e-08,1.1274946157663188e-07,1.5175186300247346e-09,1.5360874139579478e-07,6.283961944219089e-09,7.6755200034035e-09
F1,S1255,3.8628351315457817e-08,1.1994095075990926e-07,1.4722095423398785e-09,1.6344069035035363e-07,5.705003579993162e-09,7.153163745347621e-09
F1,S1256,3.6842623616367813e-08,1.1569421633616667e-07,1.5130823168209938e-09,1.4335828352649975e-07,5.6582850086528245e-09,7.761378131546724e-09
F1,S1257,3.9480949384901984e-08,1.1597173468025427e-07,1.471499342049536e-09,1.8478179870620702e-07,3.712065798462868e-09,6.5823880182053505e-09
F1,S1258,5.970984070220492e-08,1.3408033117300545e-07,2.473677285291234e-09,1.9862601481024945e-07,1.0066314605503853e-08,8.087208085489158e-09
F1,S1259,4.17283744532094e-08,1.1702850573959909e-07,1.458501553187069e-09,1.8151586269066968e-07,4.915091593437835e-09,7.168496446394873e-09
F1,S1260,3.772820537784565e-08,1.1623504986273616e-07,1.5138036718174685e-09,1.3701515637592375e-07,4.836479727615126e-09,7.2527930716686636e-09
F1,S1261,3.967873282678719e-08,1.1000674105077453e-07,1.5748494748265696e-09,1.3176271141511359e-07,7.937813146026081e-09,7.482680622070046e-09
F1,S1262,4.285470292445887e-08,1.1670625768681965e-07,1.5070087091292307e-09,1.917745154096304e-07,3.94478218608853e-09,6.584275095193688e-09
F1,S1263,3.8224977482489577e-08,1.0592258439529342e-07,1.854669707443896e-09,1.3954675269432654e-07,6.223823977901659e-09,7.2409831778867645e-09
F1,S1264,3.665652403425058e-08,1.2137352927246342e-07,1.5102674339925081e-09,1.9576231559236226e-07,3.764838502363444e-09,6.536874178341351e-09
F1,S1265,3.6650549939614615e-08,1.278228156052091e-07,2.026894160593766e-09,1.4450237304075394e-07,8.673779774414524e-09,7.736540507505527e-09
F1,S1266,3.852600910694784e-08,1.1918937374299762e-07,1.4611184353818456e-09,1.7493273784193132e-07,5.802651585879378e-09,6.9715561841005814e-09
F1,S1267,4.4199923200732056e-08,1.2088084278362546e-07,1.547846466457505e-09,1.4034607174193823e-07,4.109816403915944e-09,7.916125859919278e-09
F1,S1268,3.683080101434664e-08,1.1614905098188705e-07,1.500262182430752e-09,1.6640733951251706e-07,5.410579449157872e-09,7.404022482606867e-09
F1,S1269,4.144102200301087e-08,1.195710784686632e-07,1.4751976901489333e-09,1.844101913875273e-07,3.997699980822155e-09,6.894819068128059e-09
F1,S1270,3.825038127886963e-08,1.0577763855727293e-07,1.6868525524305656e-09,1.399428059513405e-07,9.13659450113878e-09,8.069239799859596e-09
F1,S1271,4.0854966029445466e-08,1.1270835260593615e-07,1.5589166272507005e-09,1.5686833103636226e-07,3.6834669584942252e-09,6.847240162767895e-09
F1,S1272,7.396713098908818e-08,1.1562689682246735e-07,1.7000687734983842e-09,1.470818528365371e-07,1.035784581682792e-08,7.763771369522053e-09
F1,S1273,4.3954789212183845e-08,1.0505709541767805e-07,1.6335993733159348e-09,1.4610702399318854e-07,1.2383615131791299e-08,8.386511411356289e-09
F1,S1274,5.2743164143638316e-08,2.433744236556573e-07,3.4281590015770153e-09,2.802497799318407e-07,1.172953055889602e-08,1.2005782936880065e-08
F1,S1275,3.77491425682392e-08,1.1580745314248836e-07,1.4901023198122325e-09,1.8717786408653592e-07,4.085712519749402e-09,6.604173873729118e-09
F1,S1276,3.9808314733840264e-08,1.0784246206538065e-07,1.863769953183145e-09,1.6289797823835116e-07,4.9288826391475e-09,7.122024645097294e-09
F1,S1277,4.392419770811404e-08,1.017865211474742e-07,1.6625938629210063e-09,1.6425038724835856e-07,1.4587148568331e-08,7.740461439951675e-09
F1,S1278,4.4911563389211085e-08,1.2392519663937257e-07,1.4490222089886978e-09,1.7048805687838174e-07,3.421475458727637e-09,6.7130462455122335e-09
F1,S1279,3.833596534590566e-08,1.1565182677058034e-07,1.5240147364683534e-09,1.5878773075919617e-07,5.3664320755222205e-09,7.051098686297531e-09
F1,S1280,4.1757022276509646e-08,1.2137602904684641e-07,1.451114192058302e-09,1.8831117896294166e-07,4.26076163707645e-09,6.867550242225239e-09
F1,S1281,3.766943172986634e-08,1.0833285285110511e-07,2.0545354705041745e-09,1.351923161175627e-07,4.662179540525334e-09,7.564152521284525e-09
F1,S1282,3.6765864568315766e-08,1.2018765868637125e-07,2.049245472610374e-09,1.5100326568712366e-07,9.155225896621171e-09,8.111204695263651e-09
F1,S1283,3.859971998968599e-08,1.0544042911906016e-07,1.5382196789640126e-09,1.4851049759747857e-07,5.93315094082783e-09,7.504678790560837e-09
F1,S1284,3.9020116828781537e-08,1.1319437284495244e-07,1.5571998848735441e-09,1.5745642558441616e-07,5.938404481323472e-09,7.0225116156882646e-09
F1,S1285,4.28031822031334e-08,1.1644113151569538e-07,1.5036076056586594e-09,1.863399476181548e-07,4.16717997465412e-09,6.771149645354299e-09
F1,S1286,4.2984600674765036e-08,1.1472336580048732e-07,1.5192460485732204e-09,1.621188963571311e-07,7.816926892222942e-09,7.609657833197304e-09
F1,S1287,3.740158331991508e-08,1.0684267009318848e-07,1.5621215286669806e-09,1.6035202696674368e-07,5.4124848146720894e-09,7.305335877231573e-09
F1,S1288,4.345490796303148e-08,1.0541004253085383e-07,1.6741213755594434e-09,1.603085645187768e-07,7.298363762767757e-09,7.397993658468234e-09
F1,S1289,3.8147370406271766e-08,1.0139805283062382e-07,1.5885624645194979e-09,1.706796083604549e-07,6.2432285764182364e-09,7.349691578542582e-09
F1,S1290,3.939630354062687e-08,1.0391925647458288e-07,1.541220306401962e-09,1.7898941312648786e-07,5.629555757595582e-09,7.157278227760974e-09
F1,S1291,3.892483290172412e-08,2.834770890888669e-07,4.347939973558074e-09,1.6266694813696823e-07,8.660480426301063e-09,8.209020645426012e-09
F1,S1292,3.7825634216307816e-08,1.1533693660903625e-07,1.5271976016044027e-09,1.557570180073576e-07,5.538374331696008e-09,7.268875687336957e-09
F1,S1293,3.949662678028914e-08,1.1657552403267081e-07,1.49071596850976e-09,1.3994685273100687e-07,3.321872404268341e-09,7.385608181606937e-09
F1,S1294,4.312426926328018e-08,1.1615677561065779e-07,1.5212199950516088e-09,1.600274483305229e-07,5.6723460554980004e-09,7.095628788223243e-09
F1,S1295,4.008786147597344e-08,1.1146619942832351e-07,1.5650691185953287e-09,1.6673760059081236e-07,4.6142673884516025e-09,7.144395931574486e-09
F1,S1296,4.4313078744275436e-08,2.6847528429283297e-07,4.7694736714142486e-09,1.5235375473740502e-07,9.12409277147854e-09,8.53915340515331e-09
F1,S1297,3.8447922907263504e-08,1.1748930242809446e-07,1.4821207568887141e-09,1.7524508451018988e-07,5.318713606708887e-09,7.026676977641498e-09
F1,S1298,4.4376116941814634e-08,1.144677909841934e-07,1.6807329974500693e-09,1.8667994726809156e-07,5.364767622491437e-09,7.3980189056308415e-09
F1,S1299,4.015425388457485e-08,1.3995272908454845e-07,2.6988220851641545e-09,1.7610860440267629e-07,4.4574099675457554e-09,7.0523847483067334e-09
F1,S1300,3.8208746146591446e-08,1.206968830450565e-07,1.4773283284593682e-09,1.787975351091787e-07,3.825530887136052e-09,6.747777603387372e-09
F1,S1301,3.918464613092149e-08,1.0223147286167113e-07,1.580326512387217e-09,1.9837992624219168e-07,7.859516515406616e-09,8.596542179925808e-09
F1,S1302,4.435915373678743e-08,1.0135577374536919e-07,1.6086380277217662e-09,1.7418252341735413e-07,6.390181307408177e-09,7.542894366245702e-09
F1,S1303,3.679457426442384e-08,1.1560568379531168e-07,1.5705418768624944e-09,1.8376370912859372e-07,4.910556809829856e-09,6.9983070926524875e-09
F1,S1304,4.4164584503699714e-08,19.754978427914022,2.3760334763425723e-08,2.122316809685694e-07,1.8167785071761222e-08,8.380731484597119e-09
F1,S1305,4.0404368772431725e-08,1.0714860715308496e-07,3.4537186777043052e-09,1.641913245643284e-07,4.892206823364329e-09,7.483910329720666e-09
F1,S1306,4.4156810846874256e-08,1.0542643420567884e-07,2.186645762849045e-09,1.3725823999190273e-07,6.286802708166392e-09,7.612405941813349e-09
F1,S1307,3.901506272980691e-08,1.1538646379786529e-07,1.59328846728273e-09,1.6185719943510134e-07,5.577003830247614e-09,7.423257182362264e-09
F1,S1308,3.669050343639942e-08,1.5953283712236595e-07,3.6615704002378338e-09,1.3476798380181287e-07,6.271801200226175e-09,8.031724906300203e-09
F1,S1309,3.8638948889953016e-08,1.2162373840414441e-07,1.4498770052470902e-09,1.690384706515594e-07,5.2715871678110605e-09,6.943254620263879e-09
F1,S1310,4.215321319879145e-08,1.0450590075073896e-07,1.5835624307522235e-09,1.6123396928508587e-07,7.153062093162337e-09,8.364873065496333e-09
F1,S1311,3.8953638402412776e-08,1.0127553377601043e-07,1.6225517294472854e-09,1.4010467273147404e-07,1.4084888051705926e-08,8.76232290727846e-09
F1,S1312,3.6557926657002474e-08,1.052966589699637e-07,1.941636043212568e-09,1.572996527790452e-07,5.234030997933569e-09,7.372951126230212e-09
F1,S1313,3.7205926273720304e-08,1.175105665551306e-07,1.474057209160145e-09,1.4357214798265802e-07,5.542390210570465e-09,7.749942785685173e-09
F1,S1314,3.74788689630312e-08,1.0185370258210489e-07,1.5436025286337692e-09,1.42832725245841e-07,4.928755877048618e-09,7.176656144312457e-09
F1,S1315,3.838783769993493e-08,1.1571001149215233e-07,1.5084423659227416e-09,1.7463739924155495e-07,5.235259953109266e-09,7.189477937370987e-09
F1,S1316,3.841876578776083e-08,1.1821436770008452e-07,1.451886203253657e-09,1.7835278190612684e-07,4.281387648616819e-09,7.1114755792632076e-09
F1,S1317,4.577401299755224e-08,1.0511551614915417e-07,1.6189091103388985e-09,1.406790780480291e-07,8.612700102486533e-09,8.045080631263994e-09
F1,S1318,4.957434365440476e-08,1.1313963809855876e-07,1.681461204010871e-09,1.5344391072479688e-07,7.972077204694928e-09,1.0092956791382683e-08
F1,S1319,3.918391304499741e-08,1.0171748835970613e-07,1.5529521287975134e-09,1.8606459380443595e-07,5.212254655644206e-09,6.986015327997944e-09
F1,S1320,4.080424561226067e-08,0.0537273517556942,7.3118578201099085e-09,1.1753195927903818e-06,2.622350558118209e-08,1.532162960672033e-08
F1,S1321,3.829376343531531e-08,1.2065575563408045e-07,1.4664392917216616e-09,1.690033249848535e-07,5.0600918328604014e-09,7.485528197441372e-09
F1,S1322,3.8293981918330817e-08,1.0578634110077136e-07,1.5647258734458415e-09,1.5805604984135088e-07,6.392402329567843e-09,7.75459662461159e-09
F1,S1323,5.9450618996063674e-08,1.1318106630037448e-07,1.5452280464662787e-09,1.615557087378221e-07,7.541282766143638e-09,7.677524132506648e-09
F1,S1324,2.7247060900876043e-07,1.0824730956317916e-07,2.4688928064397154e-09,1.9724645255422516e-07,1.306430790833914e-07,3.0026803181547836e-08
F1,S1325,4.44013312864282e-08,1.0384064643168822e-07,1.632602399700967e-09,1.6128717720155373e-07,5.350433562124878e-09,7.591229044636808e-09
F1,S1326,4.2831404819418334e-08,1.1553722168890938e-07,1.4993917263731302e-09,1.8081739075463365e-07,4.381346042386996e-09,6.9296702790853725e-09
F1,S1327,4.1744591656712856e-08,1.1736283534349425e-07,1.4937996560373814e-09,1.4995337479968677e-07,6.945190755969645e-09,7.452039746394956e-09
F1,S1328,3.6476296174718714e-08,1.1821109672731722e-07,1.5118091488261376e-09,1.7618988435535718e-07,5.07908968952363e-09,6.764187419428617e-09
F1,S1329,1.4836647720028592e-07,1.0778512811341014e-07,2.8504879520295413e-09,3.209541427298278e-06,1.641295639380295e-08,3.828737409926489e-08
F1,S1330,3.6347949958352184e-08,1.2103647916692517e-07,1.4554289735898598e-09,1.5151066360848315e-07,4.295036907421311e-09,7.040983105055021e-09
F1,S1331,3.8708063600810483e-08,1.157974606057936e-07,1.5195940068504796e-09,1.842725357311932e-07,3.9603856336217545e-09,6.754116972926209e-09
